"","Date","cityName","confirmedCount","curedCount","deadCount","index","NumNewCases","NumNewDeaths","NumNewRecovery"
"15914",2020-03-24,"Ulanchabu",3,3,0,50,0,0,0
"15915",2020-03-25,"Ulanchabu",3,3,0,51,0,0,0
"15916",2020-02-04,"Unknown area",0,6,0,1,0,0,6
"15917",2020-02-05,"Unknown area",0,9,0,2,0,0,3
"15918",2020-02-06,"Unknown area",6,1,0,3,6,0,-8
"15919",2020-02-19,"Unspecified area",0,2,0,1,0,0,2
"15920",2020-02-04,"Urumqi",12,0,0,1,12,0,0
"15921",2020-02-05,"Urumqi",12,0,0,2,0,0,0
"15922",2020-02-06,"Urumqi",15,0,0,3,3,0,0
"15923",2020-02-07,"Urumqi",18,0,0,4,3,0,0
"15924",2020-02-08,"Urumqi",19,0,0,5,1,0,0
"15925",2020-02-09,"Urumqi",20,0,0,6,1,0,0
"15926",2020-02-10,"Urumqi",20,0,0,7,0,0,0
"15927",2020-02-11,"Urumqi",20,2,0,8,0,0,2
"15928",2020-02-12,"Urumqi",20,2,0,9,0,0,0
"15929",2020-02-13,"Urumqi",21,2,0,10,1,0,0
"15930",2020-02-14,"Urumqi",23,2,0,11,2,0,0
"15931",2020-02-15,"Urumqi",23,3,0,12,0,0,1
"15932",2020-02-16,"Urumqi",23,4,0,13,0,0,1
"15933",2020-02-17,"Urumqi",23,4,0,14,0,0,0
"15934",2020-02-18,"Urumqi",23,4,0,15,0,0,0
"15935",2020-02-19,"Urumqi",23,8,0,16,0,0,4
"15936",2020-02-20,"Urumqi",23,10,0,17,0,0,2
"15937",2020-02-21,"Urumqi",23,10,0,18,0,0,0
"15938",2020-02-22,"Urumqi",23,10,0,19,0,0,0
"15939",2020-02-23,"Urumqi",23,13,0,20,0,0,3
"15940",2020-02-24,"Urumqi",23,13,0,21,0,0,0
"15941",2020-02-25,"Urumqi",23,13,0,22,0,0,0
"15942",2020-02-26,"Urumqi",23,13,0,23,0,0,0
"15943",2020-02-27,"Urumqi",23,14,0,24,0,0,1
"15944",2020-02-28,"Urumqi",23,16,0,25,0,0,2
"15945",2020-02-29,"Urumqi",23,17,0,26,0,0,1
"15946",2020-03-01,"Urumqi",23,19,0,27,0,0,2
"15947",2020-03-02,"Urumqi",23,21,0,28,0,0,2
"15948",2020-03-03,"Urumqi",23,22,0,29,0,0,1
"15949",2020-03-04,"Urumqi",23,22,0,30,0,0,0
"15950",2020-03-05,"Urumqi",23,22,0,31,0,0,0
"15951",2020-03-06,"Urumqi",23,23,0,32,0,0,1
"15952",2020-03-07,"Urumqi",23,23,0,33,0,0,0
"15953",2020-03-08,"Urumqi",23,23,0,34,0,0,0
"15954",2020-03-09,"Urumqi",23,23,0,35,0,0,0
"15955",2020-03-10,"Urumqi",23,23,0,36,0,0,0
"15956",2020-03-11,"Urumqi",23,23,0,37,0,0,0
"15957",2020-03-12,"Urumqi",23,23,0,38,0,0,0
"15958",2020-03-13,"Urumqi",23,23,0,39,0,0,0
"15959",2020-03-14,"Urumqi",23,23,0,40,0,0,0
"15960",2020-03-15,"Urumqi",23,23,0,41,0,0,0
"15961",2020-03-16,"Urumqi",23,23,0,42,0,0,0
"15962",2020-03-17,"Urumqi",23,23,0,43,0,0,0
"15963",2020-03-18,"Urumqi",23,23,0,44,0,0,0
"15964",2020-03-19,"Urumqi",23,23,0,45,0,0,0
"15965",2020-03-20,"Urumqi",23,23,0,46,0,0,0
"15966",2020-03-21,"Urumqi",23,23,0,47,0,0,0
"15967",2020-03-22,"Urumqi",23,23,0,48,0,0,0
"15968",2020-03-23,"Urumqi",23,23,0,49,0,0,0
"15969",2020-03-24,"Urumqi",23,23,0,50,0,0,0
"15970",2020-03-25,"Urumqi",23,23,0,51,0,0,0
"15971",2020-02-04,"Wanning",11,0,0,1,11,0,0
"15972",2020-02-05,"Wanning",11,0,0,2,0,0,0
"15973",2020-02-06,"Wanning",11,0,0,3,0,0,0
"15974",2020-02-07,"Wanning",12,0,0,4,1,0,0
"15975",2020-02-08,"Wanning",12,0,0,5,0,0,0
"15976",2020-02-09,"Wanning",12,0,0,6,0,0,0
"15977",2020-02-10,"Wanning",12,0,0,7,0,0,0
"15978",2020-02-11,"Wanning",13,0,0,8,1,0,0
"15979",2020-02-12,"Wanning",13,1,0,9,0,0,1
"15980",2020-02-13,"Wanning",13,1,0,10,0,0,0
"15981",2020-02-14,"Wanning",13,3,0,11,0,0,2
"15982",2020-02-15,"Wanning",13,3,0,12,0,0,0
"15983",2020-02-16,"Wanning",13,3,0,13,0,0,0
"15984",2020-02-17,"Wanning",13,4,0,14,0,0,1
"15985",2020-02-18,"Wanning",13,4,0,15,0,0,0
"15986",2020-02-19,"Wanning",13,9,0,16,0,0,5
"15987",2020-02-20,"Wanning",13,9,0,17,0,0,0
"15988",2020-02-21,"Wanning",13,9,0,18,0,0,0
"15989",2020-02-22,"Wanning",13,9,0,19,0,0,0
"15990",2020-02-23,"Wanning",13,9,0,20,0,0,0
"15991",2020-02-24,"Wanning",13,9,0,21,0,0,0
"15992",2020-02-25,"Wanning",13,11,0,22,0,0,2
"15993",2020-02-26,"Wanning",13,11,0,23,0,0,0
"15994",2020-02-27,"Wanning",13,11,0,24,0,0,0
"15995",2020-02-28,"Wanning",13,12,0,25,0,0,1
"15996",2020-02-29,"Wanning",13,12,0,26,0,0,0
"15997",2020-03-01,"Wanning",13,12,0,27,0,0,0
"15998",2020-03-02,"Wanning",13,12,0,28,0,0,0
"15999",2020-03-03,"Wanning",13,12,0,29,0,0,0
"16000",2020-03-04,"Wanning",13,13,0,30,0,0,1
"16001",2020-03-05,"Wanning",13,13,0,31,0,0,0
"16002",2020-03-06,"Wanning",13,13,0,32,0,0,0
"16003",2020-03-07,"Wanning",13,13,0,33,0,0,0
"16004",2020-03-08,"Wanning",13,13,0,34,0,0,0
"16005",2020-03-09,"Wanning",13,13,0,35,0,0,0
"16006",2020-03-10,"Wanning",13,13,0,36,0,0,0
"16007",2020-03-11,"Wanning",13,13,0,37,0,0,0
"16008",2020-03-12,"Wanning",13,13,0,38,0,0,0
"16009",2020-03-13,"Wanning",13,13,0,39,0,0,0
"16010",2020-03-14,"Wanning",13,13,0,40,0,0,0
"16011",2020-03-15,"Wanning",13,13,0,41,0,0,0
"16012",2020-03-16,"Wanning",13,13,0,42,0,0,0
"16013",2020-03-17,"Wanning",13,13,0,43,0,0,0
"16014",2020-03-18,"Wanning",13,13,0,44,0,0,0
"16015",2020-03-19,"Wanning",13,13,0,45,0,0,0
"16016",2020-03-20,"Wanning",13,13,0,46,0,0,0
"16017",2020-03-21,"Wanning",13,13,0,47,0,0,0
"16018",2020-03-22,"Wanning",13,13,0,48,0,0,0
"16019",2020-03-23,"Wanning",13,13,0,49,0,0,0
"16020",2020-03-24,"Wanning",13,13,0,50,0,0,0
"16021",2020-03-25,"Wanning",13,13,0,51,0,0,0
"16022",2020-02-07,"Wansheng Economic Development Zone",1,0,0,1,1,0,0
"16023",2020-02-08,"Wansheng Economic Development Zone",1,0,0,2,0,0,0
"16024",2020-02-09,"Wansheng Economic Development Zone",1,0,0,3,0,0,0
"16025",2020-02-10,"Wansheng Economic Development Zone",1,0,0,4,0,0,0
"16026",2020-02-11,"Wansheng Economic Development Zone",1,0,0,5,0,0,0
"16027",2020-02-12,"Wansheng Economic Development Zone",1,0,0,6,0,0,0
"16028",2020-02-13,"Wansheng Economic Development Zone",1,0,0,7,0,0,0
"16029",2020-02-14,"Wansheng Economic Development Zone",1,0,0,8,0,0,0
"16030",2020-02-15,"Wansheng Economic Development Zone",1,0,0,9,0,0,0
"16031",2020-02-16,"Wansheng Economic Development Zone",1,0,0,10,0,0,0
"16032",2020-02-17,"Wansheng Economic Development Zone",1,0,0,11,0,0,0
"16033",2020-02-18,"Wansheng Economic Development Zone",1,0,0,12,0,0,0
"16034",2020-02-19,"Wansheng Economic Development Zone",1,0,0,13,0,0,0
"16035",2020-02-20,"Wansheng Economic Development Zone",1,0,0,14,0,0,0
"16036",2020-02-21,"Wansheng Economic Development Zone",1,0,0,15,0,0,0
"16037",2020-02-22,"Wansheng Economic Development Zone",1,0,0,16,0,0,0
"16038",2020-02-23,"Wansheng Economic Development Zone",1,0,0,17,0,0,0
"16039",2020-02-24,"Wansheng Economic Development Zone",1,0,0,18,0,0,0
"16040",2020-02-25,"Wansheng Economic Development Zone",1,0,0,19,0,0,0
"16041",2020-02-26,"Wansheng Economic Development Zone",1,0,0,20,0,0,0
"16042",2020-02-27,"Wansheng Economic Development Zone",1,0,0,21,0,0,0
"16043",2020-02-28,"Wansheng Economic Development Zone",1,0,0,22,0,0,0
"16044",2020-02-29,"Wansheng Economic Development Zone",1,0,0,23,0,0,0
"16045",2020-03-01,"Wansheng Economic Development Zone",1,1,0,24,0,0,1
"16046",2020-03-02,"Wansheng Economic Development Zone",1,1,0,25,0,0,0
"16047",2020-03-03,"Wansheng Economic Development Zone",1,1,0,26,0,0,0
"16048",2020-03-04,"Wansheng Economic Development Zone",1,1,0,27,0,0,0
"16049",2020-03-05,"Wansheng Economic Development Zone",1,1,0,28,0,0,0
"16050",2020-03-06,"Wansheng Economic Development Zone",1,1,0,29,0,0,0
"16051",2020-03-07,"Wansheng Economic Development Zone",1,1,0,30,0,0,0
"16052",2020-03-08,"Wansheng Economic Development Zone",1,1,0,31,0,0,0
"16053",2020-03-09,"Wansheng Economic Development Zone",1,1,0,32,0,0,0
"16054",2020-03-10,"Wansheng Economic Development Zone",1,1,0,33,0,0,0
"16055",2020-03-11,"Wansheng Economic Development Zone",1,1,0,34,0,0,0
"16056",2020-03-12,"Wansheng Economic Development Zone",1,1,0,35,0,0,0
"16057",2020-03-13,"Wansheng Economic Development Zone",1,1,0,36,0,0,0
"16058",2020-03-14,"Wansheng Economic Development Zone",1,1,0,37,0,0,0
"16059",2020-03-15,"Wansheng Economic Development Zone",1,1,0,38,0,0,0
"16060",2020-03-16,"Wansheng Economic Development Zone",1,1,0,39,0,0,0
"16061",2020-03-17,"Wansheng Economic Development Zone",1,1,0,40,0,0,0
"16062",2020-03-18,"Wansheng Economic Development Zone",1,1,0,41,0,0,0
"16063",2020-03-19,"Wansheng Economic Development Zone",1,1,0,42,0,0,0
"16064",2020-03-20,"Wansheng Economic Development Zone",1,1,0,43,0,0,0
"16065",2020-03-21,"Wansheng Economic Development Zone",1,1,0,44,0,0,0
"16066",2020-03-22,"Wansheng Economic Development Zone",1,1,0,45,0,0,0
"16067",2020-03-23,"Wansheng Economic Development Zone",1,1,0,46,0,0,0
"16068",2020-03-24,"Wansheng Economic Development Zone",1,1,0,47,0,0,0
"16069",2020-03-25,"Wansheng Economic Development Zone",1,1,0,48,0,0,0
"16070",2020-02-04,"Wanzhou District",60,0,1,1,60,1,0
"16071",2020-02-05,"Wanzhou District",67,2,1,2,7,0,2
"16072",2020-02-06,"Wanzhou District",70,2,1,3,3,0,0
"16073",2020-02-07,"Wanzhou District",74,4,1,4,4,0,2
"16074",2020-02-08,"Wanzhou District",78,6,1,5,4,0,2
"16075",2020-02-09,"Wanzhou District",85,8,1,6,7,0,2
"16076",2020-02-10,"Wanzhou District",98,13,1,7,13,0,5
"16077",2020-02-11,"Wanzhou District",100,11,1,8,2,0,-2
"16078",2020-02-12,"Wanzhou District",102,15,1,9,2,0,4
"16079",2020-02-13,"Wanzhou District",103,23,1,10,1,0,8
"16080",2020-02-14,"Wanzhou District",104,27,3,11,1,2,4
"16081",2020-02-15,"Wanzhou District",104,34,3,12,0,0,7
"16082",2020-02-16,"Wanzhou District",106,35,3,13,2,0,1
"16083",2020-02-17,"Wanzhou District",108,35,3,14,2,0,0
"16084",2020-02-18,"Wanzhou District",108,41,3,15,0,0,6
"16085",2020-02-19,"Wanzhou District",110,41,3,16,2,0,0
"16086",2020-02-20,"Wanzhou District",113,46,3,17,3,0,5
"16087",2020-02-21,"Wanzhou District",115,56,4,18,2,1,10
"16088",2020-02-22,"Wanzhou District",118,65,4,19,3,0,9
"16089",2020-02-23,"Wanzhou District",118,66,4,20,0,0,1
"16090",2020-02-24,"Wanzhou District",118,66,4,21,0,0,0
"16091",2020-02-25,"Wanzhou District",118,72,4,22,0,0,6
"16092",2020-02-26,"Wanzhou District",118,75,4,23,0,0,3
"16093",2020-02-27,"Wanzhou District",118,79,4,24,0,0,4
"16094",2020-02-28,"Wanzhou District",118,81,4,25,0,0,2
"16095",2020-02-29,"Wanzhou District",118,84,4,26,0,0,3
"16096",2020-03-01,"Wanzhou District",118,89,4,27,0,0,5
"16097",2020-03-02,"Wanzhou District",118,89,4,28,0,0,0
"16098",2020-03-03,"Wanzhou District",118,98,4,29,0,0,9
"16099",2020-03-04,"Wanzhou District",118,103,4,30,0,0,5
"16100",2020-03-05,"Wanzhou District",118,106,4,31,0,0,3
"16101",2020-03-06,"Wanzhou District",118,106,4,32,0,0,0
"16102",2020-03-07,"Wanzhou District",118,109,4,33,0,0,3
"16103",2020-03-08,"Wanzhou District",118,109,4,34,0,0,0
"16104",2020-03-09,"Wanzhou District",118,110,4,35,0,0,1
"16105",2020-03-10,"Wanzhou District",118,111,4,36,0,0,1
"16106",2020-03-11,"Wanzhou District",118,114,4,37,0,0,3
"16107",2020-03-12,"Wanzhou District",118,114,4,38,0,0,0
"16108",2020-03-13,"Wanzhou District",118,114,4,39,0,0,0
"16109",2020-03-14,"Wanzhou District",118,114,4,40,0,0,0
"16110",2020-03-15,"Wanzhou District",118,114,4,41,0,0,0
"16111",2020-03-16,"Wanzhou District",118,114,4,42,0,0,0
"16112",2020-03-17,"Wanzhou District",118,114,4,43,0,0,0
"16113",2020-03-18,"Wanzhou District",118,114,4,44,0,0,0
"16114",2020-03-19,"Wanzhou District",118,114,4,45,0,0,0
"16115",2020-03-20,"Wanzhou District",118,114,4,46,0,0,0
"16116",2020-03-21,"Wanzhou District",118,114,4,47,0,0,0
"16117",2020-03-22,"Wanzhou District",118,114,4,48,0,0,0
"16118",2020-03-23,"Wanzhou District",118,114,4,49,0,0,0
"16119",2020-03-24,"Wanzhou District",118,114,4,50,0,0,0
"16120",2020-03-25,"Wanzhou District",118,114,4,51,0,0,0
"16121",2020-02-04,"Weifang",14,0,0,1,14,0,0
"16122",2020-02-05,"Weifang",16,0,0,2,2,0,0
"16123",2020-02-06,"Weifang",21,0,0,3,5,0,0
"16124",2020-02-07,"Weifang",27,0,0,4,6,0,0
"16125",2020-02-08,"Weifang",31,0,0,5,4,0,0
"16126",2020-02-09,"Weifang",36,1,0,6,5,0,1
"16127",2020-02-10,"Weifang",37,1,0,7,1,0,0
"16128",2020-02-11,"Weifang",38,4,0,8,1,0,3
"16129",2020-02-12,"Weifang",38,5,0,9,0,0,1
"16130",2020-02-13,"Weifang",41,5,0,10,3,0,0
"16131",2020-02-14,"Weifang",41,6,0,11,0,0,1
"16132",2020-02-15,"Weifang",42,8,0,12,1,0,2
"16133",2020-02-16,"Weifang",43,9,0,13,1,0,1
"16134",2020-02-17,"Weifang",44,10,0,14,1,0,1
"16135",2020-02-18,"Weifang",44,12,0,15,0,0,2
"16136",2020-02-19,"Weifang",44,14,0,16,0,0,2
"16137",2020-02-20,"Weifang",44,15,0,17,0,0,1
"16138",2020-02-21,"Weifang",44,17,0,18,0,0,2
"16139",2020-02-22,"Weifang",44,17,0,19,0,0,0
"16140",2020-02-23,"Weifang",44,22,0,20,0,0,5
"16141",2020-02-24,"Weifang",44,22,0,21,0,0,0
"16142",2020-02-25,"Weifang",44,24,0,22,0,0,2
"16143",2020-02-26,"Weifang",44,24,0,23,0,0,0
"16144",2020-02-27,"Weifang",44,24,0,24,0,0,0
"16145",2020-02-28,"Weifang",44,27,0,25,0,0,3
"16146",2020-02-29,"Weifang",44,29,0,26,0,0,2
"16147",2020-03-01,"Weifang",44,29,0,27,0,0,0
"16148",2020-03-02,"Weifang",44,31,0,28,0,0,2
"16149",2020-03-03,"Weifang",44,31,0,29,0,0,0
"16150",2020-03-04,"Weifang",44,33,0,30,0,0,2
"16151",2020-03-05,"Weifang",44,34,0,31,0,0,1
"16152",2020-03-06,"Weifang",44,36,0,32,0,0,2
"16153",2020-03-07,"Weifang",44,40,0,33,0,0,4
"16154",2020-03-08,"Weifang",44,41,0,34,0,0,1
"16155",2020-03-09,"Weifang",44,44,0,35,0,0,3
"16156",2020-03-10,"Weifang",44,44,0,36,0,0,0
"16157",2020-03-11,"Weifang",44,44,0,37,0,0,0
"16158",2020-03-12,"Weifang",44,44,0,38,0,0,0
"16159",2020-03-13,"Weifang",44,44,0,39,0,0,0
"16160",2020-03-14,"Weifang",44,44,0,40,0,0,0
"16161",2020-03-15,"Weifang",44,44,0,41,0,0,0
"16162",2020-03-16,"Weifang",44,44,0,42,0,0,0
"16163",2020-03-17,"Weifang",44,44,0,43,0,0,0
"16164",2020-03-18,"Weifang",44,44,0,44,0,0,0
"16165",2020-03-19,"Weifang",44,44,0,45,0,0,0
"16166",2020-03-20,"Weifang",44,44,0,46,0,0,0
"16167",2020-03-21,"Weifang",44,44,0,47,0,0,0
"16168",2020-03-22,"Weifang",44,44,0,48,0,0,0
"16169",2020-03-23,"Weifang",44,44,0,49,0,0,0
"16170",2020-03-24,"Weifang",44,44,0,50,0,0,0
"16171",2020-03-25,"Weifang",44,44,0,51,0,0,0
"16172",2020-02-04,"Weihai",25,2,0,1,25,0,2
"16173",2020-02-05,"Weihai",27,2,0,2,2,0,0
"16174",2020-02-06,"Weihai",29,5,0,3,2,0,3
"16175",2020-02-07,"Weihai",31,5,0,4,2,0,0
"16176",2020-02-08,"Weihai",33,5,0,5,2,0,0
"16177",2020-02-09,"Weihai",34,8,0,6,1,0,3
"16178",2020-02-10,"Weihai",35,8,0,7,1,0,0
"16179",2020-02-11,"Weihai",37,8,0,8,2,0,0
"16180",2020-02-12,"Weihai",38,9,0,9,1,0,1
"16181",2020-02-13,"Weihai",38,9,0,10,0,0,0
"16182",2020-02-14,"Weihai",38,9,0,11,0,0,0
"16183",2020-02-15,"Weihai",38,9,0,12,0,0,0
"16184",2020-02-16,"Weihai",38,9,0,13,0,0,0
"16185",2020-02-17,"Weihai",38,9,0,14,0,0,0
"16186",2020-02-18,"Weihai",38,10,0,15,0,0,1
"16187",2020-02-19,"Weihai",38,10,0,16,0,0,0
"16188",2020-02-20,"Weihai",38,14,0,17,0,0,4
"16189",2020-02-21,"Weihai",38,18,0,18,0,0,4
"16190",2020-02-22,"Weihai",38,21,0,19,0,0,3
"16191",2020-02-23,"Weihai",38,21,0,20,0,0,0
"16192",2020-02-24,"Weihai",38,25,0,21,0,0,4
"16193",2020-02-25,"Weihai",38,27,0,22,0,0,2
"16194",2020-02-26,"Weihai",38,27,0,23,0,0,0
"16195",2020-02-27,"Weihai",38,27,0,24,0,0,0
"16196",2020-02-28,"Weihai",38,28,0,25,0,0,1
"16197",2020-02-29,"Weihai",38,30,0,26,0,0,2
"16198",2020-03-01,"Weihai",38,33,0,27,0,0,3
"16199",2020-03-02,"Weihai",38,34,0,28,0,0,1
"16200",2020-03-03,"Weihai",38,34,0,29,0,0,0
"16201",2020-03-04,"Weihai",38,34,0,30,0,0,0
"16202",2020-03-05,"Weihai",38,34,0,31,0,0,0
"16203",2020-03-06,"Weihai",38,35,0,32,0,0,1
"16204",2020-03-07,"Weihai",38,35,0,33,0,0,0
"16205",2020-03-08,"Weihai",38,35,0,34,0,0,0
"16206",2020-03-09,"Weihai",38,35,0,35,0,0,0
"16207",2020-03-10,"Weihai",38,36,0,36,0,0,1
"16208",2020-03-11,"Weihai",38,36,0,37,0,0,0
"16209",2020-03-12,"Weihai",38,37,0,38,0,0,1
"16210",2020-03-13,"Weihai",38,37,1,39,0,1,0
"16211",2020-03-14,"Weihai",38,37,1,40,0,0,0
"16212",2020-03-15,"Weihai",38,37,1,41,0,0,0
"16213",2020-03-16,"Weihai",38,37,1,42,0,0,0
"16214",2020-03-17,"Weihai",38,37,1,43,0,0,0
"16215",2020-03-18,"Weihai",38,37,1,44,0,0,0
"16216",2020-03-19,"Weihai",38,37,1,45,0,0,0
"16217",2020-03-20,"Weihai",38,37,1,46,0,0,0
"16218",2020-03-21,"Weihai",38,37,1,47,0,0,0
"16219",2020-03-22,"Weihai",38,37,1,48,0,0,0
"16220",2020-03-23,"Weihai",38,37,1,49,0,0,0
"16221",2020-03-24,"Weihai",38,37,1,50,0,0,0
"16222",2020-03-25,"Weihai",38,37,1,51,0,0,0
"16223",2020-02-04,"Weinan",6,0,0,1,6,0,0
"16224",2020-02-05,"Weinan",9,0,0,2,3,0,0
"16225",2020-02-06,"Weinan",9,0,0,3,0,0,0
"16226",2020-02-07,"Weinan",9,0,0,4,0,0,0
"16227",2020-02-08,"Weinan",9,0,0,5,0,0,0
"16228",2020-02-09,"Weinan",13,0,0,6,4,0,0
"16229",2020-02-10,"Weinan",14,0,0,7,1,0,0
"16230",2020-02-11,"Weinan",14,0,0,8,0,0,0
"16231",2020-02-12,"Weinan",14,0,0,9,0,0,0
"16232",2020-02-13,"Weinan",14,0,0,10,0,0,0
"16233",2020-02-14,"Weinan",14,0,0,11,0,0,0
"16234",2020-02-15,"Weinan",15,1,0,12,1,0,1
"16235",2020-02-16,"Weinan",15,2,0,13,0,0,1
"16236",2020-02-17,"Weinan",15,3,0,14,0,0,1
"16237",2020-02-18,"Weinan",15,3,0,15,0,0,0
"16238",2020-02-19,"Weinan",15,4,0,16,0,0,1
"16239",2020-02-20,"Weinan",15,4,0,17,0,0,0
"16240",2020-02-21,"Weinan",15,4,0,18,0,0,0
"16241",2020-02-22,"Weinan",15,4,0,19,0,0,0
"16242",2020-02-23,"Weinan",15,7,0,20,0,0,3
"16243",2020-02-24,"Weinan",15,8,0,21,0,0,1
"16244",2020-02-25,"Weinan",15,9,0,22,0,0,1
"16245",2020-02-26,"Weinan",15,9,0,23,0,0,0
"16246",2020-02-27,"Weinan",15,9,0,24,0,0,0
"16247",2020-02-28,"Weinan",15,9,0,25,0,0,0
"16248",2020-02-29,"Weinan",15,9,0,26,0,0,0
"16249",2020-03-01,"Weinan",15,9,0,27,0,0,0
"16250",2020-03-02,"Weinan",15,10,0,28,0,0,1
"16251",2020-03-03,"Weinan",15,10,0,29,0,0,0
"16252",2020-03-04,"Weinan",15,13,0,30,0,0,3
"16253",2020-03-05,"Weinan",15,13,0,31,0,0,0
"16254",2020-03-06,"Weinan",15,13,0,32,0,0,0
"16255",2020-03-07,"Weinan",15,13,0,33,0,0,0
"16256",2020-03-08,"Weinan",15,13,0,34,0,0,0
"16257",2020-03-09,"Weinan",15,13,0,35,0,0,0
"16258",2020-03-10,"Weinan",15,13,0,36,0,0,0
"16259",2020-03-11,"Weinan",15,14,0,37,0,0,1
"16260",2020-03-12,"Weinan",15,14,0,38,0,0,0
"16261",2020-03-13,"Weinan",15,14,0,39,0,0,0
"16262",2020-03-14,"Weinan",15,14,0,40,0,0,0
"16263",2020-03-15,"Weinan",15,14,0,41,0,0,0
"16264",2020-03-16,"Weinan",15,14,0,42,0,0,0
"16265",2020-03-17,"Weinan",15,14,0,43,0,0,0
"16266",2020-03-18,"Weinan",15,14,0,44,0,0,0
"16267",2020-03-19,"Weinan",15,14,0,45,0,0,0
"16268",2020-03-20,"Weinan",15,14,0,46,0,0,0
"16269",2020-03-21,"Weinan",15,14,0,47,0,0,0
"16270",2020-03-22,"Weinan",15,14,0,48,0,0,0
"16271",2020-03-23,"Weinan",15,14,0,49,0,0,0
"16272",2020-03-24,"Weinan",15,14,0,50,0,0,0
"16273",2020-03-25,"Weinan",15,14,0,51,0,0,0
"16274",2020-02-04,"Wenchang",1,0,0,1,1,0,0
"16275",2020-02-05,"Wenchang",1,0,0,2,0,0,0
"16276",2020-02-06,"Wenchang",1,0,0,3,0,0,0
"16277",2020-02-07,"Wenchang",3,0,0,4,2,0,0
"16278",2020-02-08,"Wenchang",3,0,0,5,0,0,0
"16279",2020-02-09,"Wenchang",3,0,0,6,0,0,0
"16280",2020-02-10,"Wenchang",3,0,0,7,0,0,0
"16281",2020-02-11,"Wenchang",3,0,0,8,0,0,0
"16282",2020-02-12,"Wenchang",3,0,0,9,0,0,0
"16283",2020-02-13,"Wenchang",3,1,0,10,0,0,1
"16284",2020-02-14,"Wenchang",3,1,0,11,0,0,0
"16285",2020-02-15,"Wenchang",3,1,0,12,0,0,0
"16286",2020-02-16,"Wenchang",3,1,0,13,0,0,0
"16287",2020-02-17,"Wenchang",3,1,0,14,0,0,0
"16288",2020-02-18,"Wenchang",3,1,0,15,0,0,0
"16289",2020-02-19,"Wenchang",3,2,0,16,0,0,1
"16290",2020-02-20,"Wenchang",3,3,0,17,0,0,1
"16291",2020-02-21,"Wenchang",3,3,0,18,0,0,0
"16292",2020-02-22,"Wenchang",3,3,0,19,0,0,0
"16293",2020-02-23,"Wenchang",3,3,0,20,0,0,0
"16294",2020-02-24,"Wenchang",3,3,0,21,0,0,0
"16295",2020-02-25,"Wenchang",3,3,0,22,0,0,0
"16296",2020-02-26,"Wenchang",3,3,0,23,0,0,0
"16297",2020-02-27,"Wenchang",3,3,0,24,0,0,0
"16298",2020-02-28,"Wenchang",3,3,0,25,0,0,0
"16299",2020-02-29,"Wenchang",3,3,0,26,0,0,0
"16300",2020-03-01,"Wenchang",3,3,0,27,0,0,0
"16301",2020-03-02,"Wenchang",3,3,0,28,0,0,0
"16302",2020-03-03,"Wenchang",3,3,0,29,0,0,0
"16303",2020-03-04,"Wenchang",3,3,0,30,0,0,0
"16304",2020-03-05,"Wenchang",3,3,0,31,0,0,0
"16305",2020-03-06,"Wenchang",3,3,0,32,0,0,0
"16306",2020-03-07,"Wenchang",3,3,0,33,0,0,0
"16307",2020-03-08,"Wenchang",3,3,0,34,0,0,0
"16308",2020-03-09,"Wenchang",3,3,0,35,0,0,0
"16309",2020-03-10,"Wenchang",3,3,0,36,0,0,0
"16310",2020-03-11,"Wenchang",3,3,0,37,0,0,0
"16311",2020-03-12,"Wenchang",3,3,0,38,0,0,0
"16312",2020-03-13,"Wenchang",3,3,0,39,0,0,0
"16313",2020-03-14,"Wenchang",3,3,0,40,0,0,0
"16314",2020-03-15,"Wenchang",3,3,0,41,0,0,0
"16315",2020-03-16,"Wenchang",3,3,0,42,0,0,0
"16316",2020-03-17,"Wenchang",3,3,0,43,0,0,0
"16317",2020-03-18,"Wenchang",3,3,0,44,0,0,0
"16318",2020-03-19,"Wenchang",3,3,0,45,0,0,0
"16319",2020-03-20,"Wenchang",3,3,0,46,0,0,0
"16320",2020-03-21,"Wenchang",3,3,0,47,0,0,0
"16321",2020-03-22,"Wenchang",3,3,0,48,0,0,0
"16322",2020-03-23,"Wenchang",3,3,0,49,0,0,0
"16323",2020-03-24,"Wenchang",3,3,0,50,0,0,0
"16324",2020-03-25,"Wenchang",3,3,0,51,0,0,0
"16325",2020-02-04,"Wenshan",1,0,0,1,1,0,0
"16326",2020-02-05,"Wenshan",1,0,0,2,0,0,0
"16327",2020-02-06,"Wenshan",1,0,0,3,0,0,0
"16328",2020-02-07,"Wenshan",1,0,0,4,0,0,0
"16329",2020-02-08,"Wenshan",1,0,0,5,0,0,0
"16330",2020-02-09,"Wenshan",1,0,0,6,0,0,0
"16331",2020-02-10,"Wenshan",2,0,0,7,1,0,0
"16332",2020-02-12,"Wenshan Prefecture",2,0,0,1,2,0,0
"16333",2020-02-13,"Wenshan Prefecture",2,0,0,2,0,0,0
"16334",2020-02-14,"Wenshan Prefecture",2,0,0,3,0,0,0
"16335",2020-02-15,"Wenshan Prefecture",2,0,0,4,0,0,0
"16336",2020-02-16,"Wenshan Prefecture",2,0,0,5,0,0,0
"16337",2020-02-17,"Wenshan Prefecture",2,0,0,6,0,0,0
"16338",2020-02-18,"Wenshan Prefecture",2,0,0,7,0,0,0
