,Date,cityName,comment,confirmedCount,curedCount,currentConfirmedCount,deadCount,provinceName,provinceShortName,suspectedCount
63,2020-03-12,Mianyang,,22,20,,0,Sichuan Province,Sichuan,0
64,2020-03-12,Dazhou,,42,41,,0,Sichuan Province,Sichuan,0
65,2020-03-12,Guang'an,,30,29,,0,Sichuan Province,Sichuan,0
66,2020-03-12,Meishan,,8,7,,0,Sichuan Province,Sichuan,0
67,2020-03-12,Nanchong,,39,39,,0,Sichuan Province,Sichuan,0
68,2020-03-12,Luzhou,,24,24,,0,Sichuan Province,Sichuan,0
69,2020-03-12,Neijiang,,22,22,,0,Sichuan Province,Sichuan,0
70,2020-03-12,Deyang,,18,18,,0,Sichuan Province,Sichuan,0
71,2020-03-12,Suining,,17,17,,0,Sichuan Province,Sichuan,0
72,2020-03-12,Panzhihua,,16,16,,0,Sichuan Province,Sichuan,0
73,2020-03-12,Liangshan Prefecture,,13,13,,0,Sichuan Province,Sichuan,0
74,2020-03-12,Yibin,,12,12,,0,Sichuan Province,Sichuan,0
75,2020-03-12,Zigong,,9,9,,0,Sichuan Province,Sichuan,0
76,2020-03-12,Yaan,,7,7,,0,Sichuan Province,Sichuan,0
77,2020-03-12,Guangyuan,,6,6,,0,Sichuan Province,Sichuan,0
78,2020-03-12,Ziyang,,4,4,,0,Sichuan Province,Sichuan,0
79,2020-03-12,Leshan,,3,3,,0,Sichuan Province,Sichuan,0
80,2020-03-12,Aba,,1,1,,0,Sichuan Province,Sichuan,0
81,2020-03-12,,,127,88,,2,Gansu province,Gansu,0
82,2020-03-12,境外输入人员,,36,0,,0,Gansu province,Gansu,0
83,2020-03-12,Dingxi,,9,8,,0,Gansu province,Gansu,0
84,2020-03-12,Lanzhou,,36,34,,2,Gansu province,Gansu,0
85,2020-03-12,Tianshui,,12,12,,0,Gansu province,Gansu,0
86,2020-03-12,Pingliang,,9,9,,0,Gansu province,Gansu,0
87,2020-03-12,Gannan,,8,8,,0,Gansu province,Gansu,0
88,2020-03-12,silver,,4,4,,0,Gansu province,Gansu,0
89,2020-03-12,Longnan,,4,4,,0,Gansu province,Gansu,0
90,2020-03-12,Qingyang,,3,3,,0,Gansu province,Gansu,0
91,2020-03-12,Linxia,,3,3,,0,Gansu province,Gansu,0
92,2020-03-12,Zhang Ye,,2,2,,0,Gansu province,Gansu,0
93,2020-03-12,Jinchang,,1,1,,0,Gansu province,Gansu,0
94,2020-03-12,,,482,441,,13,Heilongjiang Province,Heilongjiang,0
95,2020-03-12,Harbin,,198,182,,4,Heilongjiang Province,Heilongjiang,0
96,2020-03-12,Suihua,,47,40,,4,Heilongjiang Province,Heilongjiang,0
97,2020-03-12,Shuangyashan,,52,47,,3,Heilongjiang Province,Heilongjiang,0
98,2020-03-12,Qiqihar,,43,40,,1,Heilongjiang Province,Heilongjiang,0
99,2020-03-12,Daqing,,26,23,,1,Heilongjiang Province,Heilongjiang,0
100,2020-03-12,Mudanjiang,,15,13,,0,Heilongjiang Province,Heilongjiang,0
101,2020-03-12,Jixi,,46,45,,0,Heilongjiang Province,Heilongjiang,0
102,2020-03-12,Qitaihe,,17,16,,0,Heilongjiang Province,Heilongjiang,0
103,2020-03-12,Heihe,,14,13,,0,Heilongjiang Province,Heilongjiang,0
104,2020-03-12,Hegang,,5,4,,0,Heilongjiang Province,Heilongjiang,0
105,2020-03-12,Daxinganling,,3,2,,0,Heilongjiang Province,Heilongjiang,0
106,2020-03-12,Jiamusi,,15,15,,0,Heilongjiang Province,Heilongjiang,0
107,2020-03-12,Yichun,,1,1,,0,Heilongjiang Province,Heilongjiang,0
108,2020-03-12,,,49,20,,1,Taiwan,Taiwan,0
109,2020-03-12,,,760,734,,6,Shandong Province,Shandong,0
110,2020-03-12,Jining,,260,248,,0,Shandong Province,Shandong,0
111,2020-03-12,Texas,,37,33,,2,Shandong Province,Shandong,0
112,2020-03-12,Qingdao,,61,59,,1,Shandong Province,Shandong,0
113,2020-03-12,Linyi,,49,48,,0,Shandong Province,Shandong,0
114,2020-03-12,Jinan,,47,46,,0,Shandong Province,Shandong,0
115,2020-03-12,Weihai,,38,37,,0,Shandong Province,Shandong,0
116,2020-03-12,Zibo,,30,28,,1,Shandong Province,Shandong,0
117,2020-03-12,境外输入人员,,1,0,,0,Shandong Province,Shandong,0
118,2020-03-12,Yantai,,47,47,,0,Shandong Province,Shandong,0
119,2020-03-12,Weifang,,44,44,,0,Shandong Province,Shandong,0
120,2020-03-12,Liaocheng,,38,38,,0,Shandong Province,Shandong,0
121,2020-03-12,Taian,,35,33,,2,Shandong Province,Shandong,0
122,2020-03-12,Zaozhuang,,24,24,,0,Shandong Province,Shandong,0
123,2020-03-12,Heze,,18,18,,0,Shandong Province,Shandong,0
124,2020-03-12,sunshine,,16,16,,0,Shandong Province,Shandong,0
125,2020-03-12,Binzhou,,15,15,,0,Shandong Province,Shandong,0
126,2020-03-12,,部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。,344,321,,3,Shanghai,Shanghai,0
127,2020-03-12,Foreigners coming to Shanghai,,111,104,,1,Shanghai,Shanghai,0
128,2020-03-12,境外输入人员,,6,0,,0,Shanghai,Shanghai,0
129,2020-03-12,Pudong New Area,,61,58,,0,Shanghai,Shanghai,0
130,2020-03-12,Baoshan District,,21,19,,0,Shanghai,Shanghai,0
131,2020-03-12,Jiading District,,9,7,,0,Shanghai,Shanghai,0
132,2020-03-12,Xuhui District,,18,17,,0,Shanghai,Shanghai,0
133,2020-03-12,Jing'an District,,16,15,,0,Shanghai,Shanghai,0
134,2020-03-12,Huangpu District,,6,5,,0,Shanghai,Shanghai,0
135,2020-03-12,Minhang District,,19,19,,0,Shanghai,Shanghai,0
136,2020-03-12,Songjiang District,,14,14,,0,Shanghai,Shanghai,0
137,2020-03-12,Changning District,,13,13,,0,Shanghai,Shanghai,0
138,2020-03-12,Putuo District,,11,11,,0,Shanghai,Shanghai,0
139,2020-03-12,Yangpu District,,9,9,,0,Shanghai,Shanghai,0
140,2020-03-12,Fengxian District,,9,9,,0,Shanghai,Shanghai,0
141,2020-03-12,Hongkou District,,7,7,,0,Shanghai,Shanghai,0
142,2020-03-12,Qingpu District,,6,6,,0,Shanghai,Shanghai,0
143,2020-03-12,Jinshan District,,4,4,,0,Shanghai,Shanghai,0
144,2020-03-12,Chongming District,,4,4,,0,Shanghai,Shanghai,0
145,2020-03-12,Area to be identified,,0,0,,2,Shanghai,Shanghai,0
146,2020-03-12,,丽水：确诊病例含 8 例境外输入病例；湖州：确诊病例含 2例境外输入病例。浙江：累计治愈病例不含外省治愈病例 12 例（杭州市）。,1215,1197,,1,Zhejiang Province,Zhejiang,0
147,2020-03-12,Lishui,,25,17,,0,Zhejiang Province,Zhejiang,0
148,2020-03-12,Wenzhou,,504,501,,1,Zhejiang Province,Zhejiang,0
149,2020-03-12,Hangzhou,,169,167,,0,Zhejiang Province,Zhejiang,0
150,2020-03-12,Jiaxing,,45,43,,0,Zhejiang Province,Zhejiang,0
151,2020-03-12,Huzhou,,12,10,,0,Zhejiang Province,Zhejiang,0
152,2020-03-12,Shaoxing,,42,41,,0,Zhejiang Province,Zhejiang,0
153,2020-03-12,Ningbo,,157,157,,0,Zhejiang Province,Zhejiang,0
154,2020-03-12,Taizhou,,146,146,,0,Zhejiang Province,Zhejiang,0
155,2020-03-12,Jinhua,,55,55,,0,Zhejiang Province,Zhejiang,0
156,2020-03-12,Shilifeng Prison,,36,36,,0,Zhejiang Province,Zhejiang,0
157,2020-03-12,Luzhou,,14,14,,0,Zhejiang Province,Zhejiang,0
158,2020-03-12,Zhoushan,,10,10,,0,Zhejiang Province,Zhejiang,0
159,2020-03-12,,,576,554,,6,Chongqing,Chongqing,0
160,2020-03-12,Changshou District,,22,19,,0,Chongqing,Chongqing,0
161,2020-03-12,Qijiang District,,23,21,,0,Chongqing,Chongqing,0
162,2020-03-12,Jiulongpo District,,21,18,,1,Chongqing,Chongqing,0
163,2020-03-12,Fengdu County,,10,8,,0,Chongqing,Chongqing,0
164,2020-03-12,Jiangbei District,,28,27,,0,Chongqing,Chongqing,0
165,2020-03-12,Taonan District,,18,17,,0,Chongqing,Chongqing,0
166,2020-03-12,South Bank area,,15,14,,0,Chongqing,Chongqing,0
167,2020-03-12,Dazu District,,14,13,,0,Chongqing,Chongqing,0
168,2020-03-12,Tongliang District,,10,9,,0,Chongqing,Chongqing,0
169,2020-03-12,Shapingba District,,9,8,,0,Chongqing,Chongqing,0
170,2020-03-12,Rongchang District,,9,8,,0,Chongqing,Chongqing,0
171,2020-03-12,Wanzhou District,,118,114,,4,Chongqing,Chongqing,0
172,2020-03-12,Yunyang County,,25,25,,0,Chongqing,Chongqing,0
173,2020-03-12,Hechuan District,,23,23,,0,Chongqing,Chongqing,0
174,2020-03-12,Fengjie County,,22,22,,0,Chongqing,Chongqing,0
175,2020-03-12,Kaizhou District,,21,20,,1,Chongqing,Chongqing,0
176,2020-03-12,Zhongxian,,21,21,,0,Chongqing,Chongqing,0
177,2020-03-12,Yuzhong District,,20,20,,0,Chongqing,Chongqing,0
178,2020-03-12,Dianjiang County,,20,20,,0,Chongqing,Chongqing,0
179,2020-03-12,Yu Bei District,,17,17,,0,Chongqing,Chongqing,0
180,2020-03-12,Liangjiang New District,,17,17,,0,Chongqing,Chongqing,0
181,2020-03-12,Shizhu County,,15,15,,0,Chongqing,Chongqing,0
182,2020-03-12,Wuxi County,,14,14,,0,Chongqing,Chongqing,0
183,2020-03-12,Wushan County,,10,10,,0,Chongqing,Chongqing,0
184,2020-03-12,Laoshan District,,9,9,,0,Chongqing,Chongqing,0
185,2020-03-12,Dadukou District,,7,7,,0,Chongqing,Chongqing,0
186,2020-03-12,Banan District,,6,6,,0,Chongqing,Chongqing,0
187,2020-03-12,Fuling District,,5,5,,0,Chongqing,Chongqing,0
188,2020-03-12,Yongchuan District,,5,5,,0,Chongqing,Chongqing,0
189,2020-03-12,Jiangjin District,,4,4,,0,Chongqing,Chongqing,0
190,2020-03-12,Liangping District,,4,4,,0,Chongqing,Chongqing,0
191,2020-03-12,High-tech Zone,,4,4,,0,Chongqing,Chongqing,0
192,2020-03-12,Qianjiang District,,2,2,,0,Chongqing,Chongqing,0
193,2020-03-12,Chengkou County,,2,2,,0,Chongqing,Chongqing,0
194,2020-03-12,Pengshui County,,2,2,,0,Chongqing,Chongqing,0
195,2020-03-12,Wulong District,,1,1,,0,Chongqing,Chongqing,0
196,2020-03-12,Xiushan County,,1,1,,0,Chongqing,Chongqing,0
197,2020-03-12,Youyang County,,1,1,,0,Chongqing,Chongqing,0
198,2020-03-12,Wansheng Economic Development Zone,,1,1,,0,Chongqing,Chongqing,0
199,2020-03-12,,,1018,999,,4,Hunan Province,Hunan,0
200,2020-03-12,Changsha,,242,232,,2,Hunan Province,Hunan,0
201,2020-03-12,Yue Yang,,156,153,,1,Hunan Province,Hunan,0
202,2020-03-12,Zhuzhou,,80,78,,0,Hunan Province,Hunan,0
203,2020-03-12,Loudi,,76,74,,0,Hunan Province,Hunan,0
204,2020-03-12,Shao Yang,,102,100,,1,Hunan Province,Hunan,0
205,2020-03-12,Changde,,82,82,,0,Hunan Province,Hunan,0
206,2020-03-12,Yiyang,,60,60,,0,Hunan Province,Hunan,0
207,2020-03-12,Hengyang,,48,48,,0,Hunan Province,Hunan,0
208,2020-03-12,Yongzhou,,44,44,,0,Hunan Province,Hunan,0
209,2020-03-12,Huaihua,,40,40,,0,Hunan Province,Hunan,0
210,2020-03-12,Luzhou,,39,39,,0,Hunan Province,Hunan,0
211,2020-03-12,Xiangtan,,36,36,,0,Hunan Province,Hunan,0
212,2020-03-12,Xiangxi Autonomous Prefecture,,8,8,,0,Hunan Province,Hunan,0
213,2020-03-12,Zhangjiajie,,5,5,,0,Hunan Province,Hunan,0
214,2020-03-12,,,125,112,,1,Liaoning Province,Liaoning,0
215,2020-03-12,Dandong,,11,7,,0,Liaoning Province,Liaoning,0
216,2020-03-12,Dalian,,19,16,,0,Liaoning Province,Liaoning,0
217,2020-03-12,Shenyang,,28,26,,0,Liaoning Province,Liaoning,0
218,2020-03-12,Huludao,,12,9,,1,Liaoning Province,Liaoning,0
219,2020-03-12,Chaoyang,,6,5,,0,Liaoning Province,Liaoning,0
220,2020-03-12,Jinzhou,,12,12,,0,Liaoning Province,Liaoning,0
221,2020-03-12,Panjin,,11,11,,0,Liaoning Province,Liaoning,0
222,2020-03-12,Fuxin,,8,8,,0,Liaoning Province,Liaoning,0
223,2020-03-12,Tieling,,7,7,,0,Liaoning Province,Liaoning,0
224,2020-03-12,Anshan,,4,4,,0,Liaoning Province,Liaoning,0
225,2020-03-12,Benxi,,3,3,,0,Liaoning Province,Liaoning,0
226,2020-03-12,Liaoyang,,3,3,,0,Liaoning Province,Liaoning,0
227,2020-03-12,Yingkou,,1,1,,0,Liaoning Province,Liaoning,0
228,2020-03-12,,,245,232,,2,Shaanxi Province,Shaanxi,0
229,2020-03-12,Xi'an,,120,110,,2,Shaanxi Province,Shaanxi,0
230,2020-03-12,Hanzhong,,26,25,,0,Shaanxi Province,Shaanxi,0
231,2020-03-12,Xianyang,,17,16,,0,Shaanxi Province,Shaanxi,0
232,2020-03-12,Weinan,,15,14,,0,Shaanxi Province,Shaanxi,0
233,2020-03-12,Ankang,,26,26,,0,Shaanxi Province,Shaanxi,0
234,2020-03-12,Baoji,,13,13,,0,Shaanxi Province,Shaanxi,0
235,2020-03-12,Yan'an,,8,8,,0,Shaanxi Province,Shaanxi,0
236,2020-03-12,Tongchuan,,8,8,,0,Shaanxi Province,Shaanxi,0
237,2020-03-12,Shangluo,,7,7,,0,Shaanxi Province,Shaanxi,0
238,2020-03-12,Yulin,,3,3,,0,Shaanxi Province,Shaanxi,0
239,2020-03-12,Hancheng,,1,1,,0,Shaanxi Province,Shaanxi,0
240,2020-03-12,Yang Ling,,1,1,,0,Shaanxi Province,Shaanxi,0
241,2020-03-12,,,252,241,,2,Guangxi Zhuang Autonomous Region,Guangxi,0
242,2020-03-12,Fangchenggang,,19,16,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
243,2020-03-12,guest,,11,9,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
244,2020-03-12,Nanning,,55,54,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
245,2020-03-12,North Sea,,44,42,,1,Guangxi Zhuang Autonomous Region,Guangxi,0
246,2020-03-12,Hechi,,28,26,,1,Guangxi Zhuang Autonomous Region,Guangxi,0
247,2020-03-12,Liuzhou,,24,23,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
248,2020-03-12,Guilin,,32,32,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
249,2020-03-12,Yulin,,11,11,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
250,2020-03-12,Qinzhou,,8,8,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
251,2020-03-12,Guigang,,8,8,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
252,2020-03-12,Wuzhou,,5,5,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
253,2020-03-12,Hezhou,,4,4,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
254,2020-03-12,Baise,,3,3,,0,Guangxi Zhuang Autonomous Region,Guangxi,0
255,2020-03-12,,,146,137,,2,Guizhou Province,Guizhou,0
256,2020-03-12,Guiyang,,36,32,,1,Guizhou Province,Guizhou,0
257,2020-03-12,Bijie,,23,21,,0,Guizhou Province,Guizhou,0
258,2020-03-12,Zunyi,,32,31,,0,Guizhou Province,Guizhou,0
259,2020-03-12,Liupanshui,,10,8,,1,Guizhou Province,Guizhou,0
260,2020-03-12,Qiannan Prefecture,,17,17,,0,Guizhou Province,Guizhou,0
261,2020-03-12,Tongren,,10,10,,0,Guizhou Province,Guizhou,0
262,2020-03-12,Qiandongnan Prefecture,,10,10,,0,Guizhou Province,Guizhou,0
263,2020-03-12,Anshun,,4,4,,0,Guizhou Province,Guizhou,0
264,2020-03-12,Qianxinan Prefecture,,4,4,,0,Guizhou Province,Guizhou,0
265,2020-03-12,,,318,308,,6,Hebei Province,Hebei,0
266,2020-03-12,Tangshan,,58,55,,1,Hebei Province,Hebei,0
267,2020-03-12,Zhangjiakou,,41,39,,0,Hebei Province,Hebei,0
268,2020-03-12,Cangzhou,,48,45,,3,Hebei Province,Hebei,0
269,2020-03-12,Baoding,,32,32,,0,Hebei Province,Hebei,0
270,2020-03-12,Handan,,32,32,,0,Hebei Province,Hebei,0
271,2020-03-12,Langfang,,30,30,,0,Hebei Province,Hebei,0
272,2020-03-12,Shijiazhuang,,29,29,,0,Hebei Province,Hebei,0
273,2020-03-12,Xingtai,,23,22,,1,Hebei Province,Hebei,0
274,2020-03-12,Qinhuangdao,,10,9,,1,Hebei Province,Hebei,0
275,2020-03-12,Hengshui,,8,8,,0,Hebei Province,Hebei,0
276,2020-03-12,Chengde,,7,7,,0,Hebei Province,Hebei,0
277,2020-03-12,,,75,72,,0,Ningxia Hui Autonomous Region,Ningxia,0
278,2020-03-12,Yinchuan,,36,34,,0,Ningxia Hui Autonomous Region,Ningxia,0
279,2020-03-12,Zhongwei,,4,3,,0,Ningxia Hui Autonomous Region,Ningxia,0
280,2020-03-12,Wu Zhong,,28,28,,0,Ningxia Hui Autonomous Region,Ningxia,0
281,2020-03-12,Guyuan,,5,5,,0,Ningxia Hui Autonomous Region,Ningxia,0
282,2020-03-12,Ning Dong,,1,1,,0,Ningxia Hui Autonomous Region,Ningxia,0
283,2020-03-12,Shizuishan,,1,1,,0,Ningxia Hui Autonomous Region,Ningxia,0
284,2020-03-12,,,75,71,,1,Inner Mongolia Autonomous Region,Inner Mongolia,0
285,2020-03-12,Baotou,,11,9,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
286,2020-03-12,Hohhot,,7,6,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
287,2020-03-12,Ordos,,11,11,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
288,2020-03-12,Chifeng,,9,9,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
289,2020-03-12,Xilin Gol League,,9,9,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
290,2020-03-12,Bayannur,,8,7,,1,Inner Mongolia Autonomous Region,Inner Mongolia,0
291,2020-03-12,Tongliao,,7,7,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
292,2020-03-12,Hulunbuir,,7,7,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
293,2020-03-12,Ulanchabu,,3,3,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
294,2020-03-12,Wuhai,,2,2,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
295,2020-03-12,Xing'an League,,1,1,,0,Inner Mongolia Autonomous Region,Inner Mongolia,0
296,2020-03-12,,郑州：确诊病例含 1 例境外输入病例,1273,1249,,22,Henan Province,Henan,0
297,2020-03-12,Xinyang,,274,271,,2,Henan Province,Henan,0
298,2020-03-12,Zhengzhou,,158,152,,5,Henan Province,Henan,0
299,2020-03-12,Nanyang,,156,153,,3,Henan Province,Henan,0
300,2020-03-12,Zhumadian,,139,139,,0,Henan Province,Henan,0
301,2020-03-12,Shangqiu,,91,88,,3,Henan Province,Henan,0
302,2020-03-12,Zhoukou,,76,75,,1,Henan Province,Henan,0
303,2020-03-12,Pingdingshan,,58,57,,1,Henan Province,Henan,0
304,2020-03-12,Xinxiang,,57,54,,3,Henan Province,Henan,0
305,2020-03-12,Anyang,,53,53,,0,Henan Province,Henan,0
306,2020-03-12,Xu Chang,,39,38,,1,Henan Province,Henan,0
307,2020-03-12,Luohe,,35,35,,0,Henan Province,Henan,0
308,2020-03-12,Jiaozuo,,32,31,,1,Henan Province,Henan,0
309,2020-03-12,Luoyang,,31,30,,1,Henan Province,Henan,0
310,2020-03-12,Kaifeng,,26,26,,0,Henan Province,Henan,0
311,2020-03-12,Hebi,,19,19,,0,Henan Province,Henan,0
312,2020-03-12,Liyang,,17,17,,0,Henan Province,Henan,0
313,2020-03-12,Sanmenxia,,7,6,,1,Henan Province,Henan,0
314,2020-03-12,Jiyuan,,5,5,,0,Henan Province,Henan,0
315,2020-03-12,,,631,629,,0,Jiangsu Province,Jiangsu,0
316,2020-03-12,Wuxi,,55,53,,0,Jiangsu Province,Jiangsu,0
317,2020-03-12,Nanjing,,93,93,,0,Jiangsu Province,Jiangsu,0
318,2020-03-12,Suzhou,,87,87,,0,Jiangsu Province,Jiangsu,0
319,2020-03-12,Xuzhou,,79,79,,0,Jiangsu Province,Jiangsu,0
320,2020-03-12,Huaian,,66,66,,0,Jiangsu Province,Jiangsu,0
321,2020-03-12,Changzhou,,51,51,,0,Jiangsu Province,Jiangsu,0
322,2020-03-12,Lianyungang,,48,48,,0,Jiangsu Province,Jiangsu,0
323,2020-03-12,Nantong,,40,40,,0,Jiangsu Province,Jiangsu,0
324,2020-03-12,Taizhou,,37,37,,0,Jiangsu Province,Jiangsu,0
325,2020-03-12,Yancheng,,27,27,,0,Jiangsu Province,Jiangsu,0
326,2020-03-12,Yangzhou,,23,23,,0,Jiangsu Province,Jiangsu,0
327,2020-03-12,Suqian,,13,13,,0,Jiangsu Province,Jiangsu,0
328,2020-03-12,Zhenjiang,,12,12,,0,Jiangsu Province,Jiangsu,0
329,2020-03-12,,,174,170,,2,Yunnan Province,Yunnan,0
330,2020-03-12,Qu Jing,,13,12,,0,Yunnan Province,Yunnan,0
331,2020-03-12,Dehong,,5,4,,0,Yunnan Province,Yunnan,0
332,2020-03-12,Kunming,,53,53,,0,Yunnan Province,Yunnan,0
333,2020-03-12,Zhaotong,,25,25,,0,Yunnan Province,Yunnan,0
334,2020-03-12,Xishuangbanna,,15,14,,1,Yunnan Province,Yunnan,0
335,2020-03-12,Yuxi,,14,13,,1,Yunnan Province,Yunnan,0
336,2020-03-12,Dali Prefecture,,13,13,,0,Yunnan Province,Yunnan,0
337,2020-03-12,Red River State,,9,9,,0,Yunnan Province,Yunnan,0
338,2020-03-12,Baoshan,,9,9,,0,Yunnan Province,Yunnan,0
339,2020-03-12,Lijiang,,7,7,,0,Yunnan Province,Yunnan,0
340,2020-03-12,Pu'er,,4,4,,0,Yunnan Province,Yunnan,0
341,2020-03-12,Chuxiong Prefecture,,4,4,,0,Yunnan Province,Yunnan,0
342,2020-03-12,Wenshan Prefecture,,2,2,,0,Yunnan Province,Yunnan,0
343,2020-03-12,Lincang,,1,1,,0,Yunnan Province,Yunnan,0
344,2020-03-12,,,168,160,,6,Hainan,Hainan,0
345,2020-03-12,Haikou,,39,38,,0,Hainan,Hainan,0
346,2020-03-12,Luzhou,,15,13,,1,Hainan,Hainan,0
347,2020-03-12,Sanya,,54,53,,1,Hainan,Hainan,0
348,2020-03-12,Wanning,,13,13,,0,Hainan,Hainan,0
349,2020-03-12,Chengmai,,9,8,,1,Hainan,Hainan,0
350,2020-03-12,Changjiang,,7,7,,0,Hainan,Hainan,0
351,2020-03-12,Qionghai,,6,5,,1,Hainan,Hainan,0
352,2020-03-12,Lingao,,6,6,,0,Hainan,Hainan,0
353,2020-03-12,Lingshui,,4,4,,0,Hainan,Hainan,0
354,2020-03-12,Ding'an,,3,2,,1,Hainan,Hainan,0
355,2020-03-12,Wenchang,,3,3,,0,Hainan,Hainan,0
356,2020-03-12,East,,3,2,,1,Hainan,Hainan,0
357,2020-03-12,Baoting,,3,3,,0,Hainan,Hainan,0
358,2020-03-12,Ledong,,2,2,,0,Hainan,Hainan,0
359,2020-03-12,Qiongzhong,,1,1,,0,Hainan,Hainan,0
360,2020-03-12,,,136,132,,3,Tianjin,Tianjin,0
361,2020-03-12,Baodi District,,60,57,,2,Tianjin,Tianjin,0
362,2020-03-12,Hedong District,,15,14,,1,Tianjin,Tianjin,0
363,2020-03-12,Hebei District,,12,12,,0,Tianjin,Tianjin,0
364,2020-03-12,Beichen District,,6,6,,0,Tianjin,Tianjin,0
365,2020-03-12,Nankai District,,6,6,,0,Tianjin,Tianjin,0
366,2020-03-12,Heping District,,6,6,,0,Tianjin,Tianjin,0
367,2020-03-12,Foreign visitors,,6,6,,0,Tianjin,Tianjin,0
368,2020-03-12,Dongli District,,4,4,,0,Tianjin,Tianjin,0
369,2020-03-12,Ninghe District,,4,4,,0,Tianjin,Tianjin,0
370,2020-03-12,Hexi District,,4,4,,0,Tianjin,Tianjin,0
371,2020-03-12,Xiqing District,,4,4,,0,Tianjin,Tianjin,0
372,2020-03-12,Binhai New Area,,3,3,,0,Tianjin,Tianjin,0
373,2020-03-12,Wuqing District,,2,2,,0,Tianjin,Tianjin,0
374,2020-03-12,Hongqiao District,,2,2,,0,Tianjin,Tianjin,0
375,2020-03-12,Jinnan District,,2,2,,0,Tianjin,Tianjin,0
376,2020-03-12,,,133,132,,0,Shanxi Province,Shanxi,0
377,2020-03-12,Jinzhong,,37,36,,0,Shanxi Province,Shanxi,0
378,2020-03-12,Taiyuan,,20,20,,0,Shanxi Province,Shanxi,0
379,2020-03-12,Yuncheng,,19,19,,0,Shanxi Province,Shanxi,0
380,2020-03-12,Datong,,12,12,,0,Shanxi Province,Shanxi,0
381,2020-03-12,Jincheng,,10,10,,0,Shanxi Province,Shanxi,0
382,2020-03-12,Changzhi,,8,8,,0,Shanxi Province,Shanxi,0
383,2020-03-12,Shuozhou,,8,8,,0,Shanxi Province,Shanxi,0
384,2020-03-12,Xinzhou,,7,7,,0,Shanxi Province,Shanxi,0
385,2020-03-12,Lu Liang,,6,6,,0,Shanxi Province,Shanxi,0
386,2020-03-12,Yangquan,,4,4,,0,Shanxi Province,Shanxi,0
387,2020-03-12,Linfen,,2,2,,0,Shanxi Province,Shanxi,0
388,2020-03-12,,,990,984,,6,Anhui Province,Anhui,0
389,2020-03-12,Hefei,,174,173,,1,Anhui Province,Anhui,0
390,2020-03-12,Bengbu,,160,155,,5,Anhui Province,Anhui,0
391,2020-03-12,Fuyang,,155,155,,0,Anhui Province,Anhui,0
392,2020-03-12,Luzhou,,108,108,,0,Anhui Province,Anhui,0
393,2020-03-12,Anqing,,83,83,,0,Anhui Province,Anhui,0
394,2020-03-12,Lu'an,,69,69,,0,Anhui Province,Anhui,0
395,2020-03-12,Suzhou,,41,41,,0,Anhui Province,Anhui,0
396,2020-03-12,Maanshan,,38,38,,0,Anhui Province,Anhui,0
397,2020-03-12,Wuhu,,34,34,,0,Anhui Province,Anhui,0
398,2020-03-12,Tongling,,29,29,,0,Anhui Province,Anhui,0
399,2020-03-12,Huaibei,,27,27,,0,Anhui Province,Anhui,0
400,2020-03-12,Huainan,,27,27,,0,Anhui Province,Anhui,0
401,2020-03-12,Chizhou,,17,17,,0,Anhui Province,Anhui,0
402,2020-03-12,Luzhou,,13,13,,0,Anhui Province,Anhui,0
403,2020-03-12,Huangshan,,9,9,,0,Anhui Province,Anhui,0
404,2020-03-12,Xuancheng,,6,6,,0,Anhui Province,Anhui,0
405,2020-03-12,,,935,934,,1,Jiangxi Province,Jiangxi,0
406,2020-03-12,Nanchang,,230,230,,0,Jiangxi Province,Jiangxi,0
407,2020-03-12,Xinyu,,130,130,,0,Jiangxi Province,Jiangxi,0
408,2020-03-12,Shangrao,,123,123,,0,Jiangxi Province,Jiangxi,0
409,2020-03-12,Jiujiang,,118,118,,0,Jiangxi Province,Jiangxi,0
410,2020-03-12,Yichun,,106,106,,0,Jiangxi Province,Jiangxi,0
411,2020-03-12,Ganzhou,,76,75,,1,Jiangxi Province,Jiangxi,0
412,2020-03-12,Fuzhou,,72,72,,0,Jiangxi Province,Jiangxi,0
413,2020-03-12,Pingxiang,,33,33,,0,Jiangxi Province,Jiangxi,0
414,2020-03-12,Gian,,22,22,,0,Jiangxi Province,Jiangxi,0
